Time,Date,TotalVertices,TotalEdges,Density
1496667600000,05/06/2017 13:00:00,1893,1174,0.000327790505252778530120849609375
1496671200000,05/06/2017 14:00:00,1956,1266,0.00033106867340393364429473876953125
1496674800000,05/06/2017 15:00:00,2223,1404,0.00028423895128071308135986328125
1496678400000,05/06/2017 16:00:00,2052,1394,0.00033122245804406702518463134765625
1496682000000,05/06/2017 17:00:00,2113,1546,0.000346430460922420024871826171875
1496685600000,05/06/2017 18:00:00,2090,1616,0.00037013200926594436168670654296875
1496689200000,05/06/2017 19:00:00,2090,1534,0.00035135055077262222766876220703125
1496692800000,05/06/2017 20:00:00,2052,1658,0.000393950380384922027587890625
1496696400000,05/06/2017 21:00:00,1831,1278,0.00038140942342579364776611328125
1496700000000,05/06/2017 22:00:00,1611,1024,0.000394801259972155094146728515625
1496703600000,05/06/2017 23:00:00,1760,1204,0.00038890898576937615871429443359375
1496707200000,06/06/2017 00:00:00,1388,952,0.000494505395181477069854736328125
1496710800000,06/06/2017 01:00:00,1315,972,0.00056252931244671344757080078125
1496714400000,06/06/2017 02:00:00,1274,916,0.0005648038350045680999755859375
1496718000000,06/06/2017 03:00:00,928,642,0.00074628950096666812896728515625
1496721600000,06/06/2017 04:00:00,911,632,0.0007623551064170897006988525390625
1496725200000,06/06/2017 05:00:00,936,568,0.000649024150334298610687255859375
1496728800000,06/06/2017 06:00:00,850,456,0.000631885253824293613433837890625
1496732400000,06/06/2017 07:00:00,875,504,0.000659038894809782505035400390625
1496736000000,06/06/2017 08:00:00,1066,610,0.0005373076419346034526824951171875
1496739600000,06/06/2017 09:00:00,1066,630,0.0005549243069253861904144287109375
1496743200000,06/06/2017 10:00:00,1496,898,0.00040151664870791137218475341796875
1496746800000,06/06/2017 11:00:00,1444,950,0.00045592151582241058349609375
1496750400000,06/06/2017 12:00:00,1875,1124,0.00031988616683520376682281494140625
1496754000000,06/06/2017 13:00:00,2102,1486,0.0003364806179888546466827392578125
1496757600000,06/06/2017 14:00:00,2029,1350,0.00032808302785269916057586669921875
1496761200000,06/06/2017 15:00:00,2145,1526,0.0003318199305795133113861083984375
1496764800000,06/06/2017 16:00:00,2294,1628,0.00030949735082685947418212890625
1496768400000,06/06/2017 17:00:00,2315,1808,0.00033750801230780780315399169921875
1496772000000,06/06/2017 18:00:00,2398,1894,0.00032950556487776339054107666015625
1496775600000,06/06/2017 19:00:00,2154,1588,0.0003424212918616831302642822265625
1496779200000,06/06/2017 20:00:00,1994,1462,0.00036788740544579923152923583984375
1496782800000,06/06/2017 21:00:00,1693,1212,0.0004231022321619093418121337890625
1496786400000,06/06/2017 22:00:00,1768,1128,0.00036106907646171748638153076171875
1496790000000,06/06/2017 23:00:00,1372,896,0.00047633933718316256999969482421875
1496793600000,07/06/2017 00:00:00,1211,878,0.00059919059276580810546875
1496797200000,07/06/2017 01:00:00,1015,634,0.000616006436757743358612060546875
1496800800000,07/06/2017 02:00:00,964,612,0.000659246928989887237548828125
1496804400000,07/06/2017 03:00:00,1002,668,0.00066600064747035503387451171875
1496808000000,07/06/2017 04:00:00,919,638,0.0007562449318356812000274658203125
1496811600000,07/06/2017 05:00:00,930,536,0.00062039191834628582000732421875
1496815200000,07/06/2017 06:00:00,844,418,0.000587497837841510772705078125
1496818800000,07/06/2017 07:00:00,835,542,0.00077829952351748943328857421875
1496822400000,07/06/2017 08:00:00,1058,616,0.0005508331232704222202301025390625
1496826000000,07/06/2017 09:00:00,1169,656,0.00048044809955172240734100341796875
1496829600000,07/06/2017 10:00:00,1372,784,0.00041679691639728844165802001953125
1496833200000,07/06/2017 11:00:00,1573,1006,0.00040683351107873022556304931640625
1496836800000,07/06/2017 12:00:00,1770,1092,0.00034875588607974350452423095703125
1496840400000,07/06/2017 13:00:00,1913,1178,0.00032206418109126389026641845703125
1496844000000,07/06/2017 14:00:00,1910,1240,0.00034008102375082671642303466796875
1496847600000,07/06/2017 15:00:00,2108,1278,0.00028773699887096881866455078125
1496851200000,07/06/2017 16:00:00,2203,1608,0.00033147764042951166629791259765625
1496854800000,07/06/2017 17:00:00,2071,1416,0.000330303213559091091156005859375
1496858400000,07/06/2017 18:00:00,2179,1678,0.00035357117303647100925445556640625
1496862000000,07/06/2017 19:00:00,1866,1336,0.00038389812107197940349578857421875
1496865600000,07/06/2017 20:00:00,1809,1206,0.0003687315620481967926025390625
1496869200000,07/06/2017 21:00:00,1706,1280,0.00044005460222251713275909423828125
1496872800000,07/06/2017 22:00:00,1633,1122,0.00042100428254343569278717041015625
1496876400000,07/06/2017 23:00:00,1691,1216,0.00042550361831672489643096923828125
1496880000000,08/06/2017 00:00:00,1400,878,0.0004482793738134205341339111328125
1496883600000,08/06/2017 01:00:00,1418,906,0.00045090194907970726490020751953125
1496887200000,08/06/2017 02:00:00,1331,924,0.0005219660815782845020294189453125
1496890800000,08/06/2017 03:00:00,1171,766,0.00055909552611410617828369140625
1496894400000,08/06/2017 04:00:00,866,506,0.000675486284308135509490966796875
1496898000000,08/06/2017 05:00:00,815,494,0.0007446375675499439239501953125
1496901600000,08/06/2017 06:00:00,787,524,0.0008470987086184322834014892578125
1496905200000,08/06/2017 07:00:00,926,524,0.0006117564626038074493408203125
1496908800000,08/06/2017 08:00:00,1089,678,0.0005722330533899366855621337890625
1496912400000,08/06/2017 09:00:00,1180,700,0.000503155519254505634307861328125
1496916000000,08/06/2017 10:00:00,1608,970,0.00037537884782068431377410888671875
1496919600000,08/06/2017 11:00:00,1452,946,0.00044901113142259418964385986328125
1496923200000,08/06/2017 12:00:00,1674,988,0.00035278129507787525653839111328125
1496926800000,08/06/2017 13:00:00,1913,1046,0.00028597548953257501125335693359375
1496930400000,08/06/2017 14:00:00,2029,1314,0.0003193341544829308986663818359375
1496934000000,08/06/2017 15:00:00,2213,1466,0.00029947972507216036319732666015625
1496937600000,08/06/2017 16:00:00,2137,1480,0.0003242320381104946136474609375
1496941200000,08/06/2017 17:00:00,2147,1434,0.00031123426742851734161376953125
1496944800000,08/06/2017 18:00:00,2169,1528,0.00032494100742042064666748046875
1496948400000,08/06/2017 19:00:00,1966,1502,0.00038879786734469234943389892578125
1496952000000,08/06/2017 20:00:00,1953,1708,0.000448028673417866230010986328125
1496955600000,08/06/2017 21:00:00,1644,1246,0.00046129492693580687046051025390625
1496959200000,08/06/2017 22:00:00,1605,1236,0.0004801081377081573009490966796875
1496962800000,08/06/2017 23:00:00,1809,1476,0.000451283412985503673553466796875
1496966400000,09/06/2017 00:00:00,1457,1096,0.0005166418850421905517578125
1496970000000,09/06/2017 01:00:00,1279,962,0.000588536844588816165924072265625
1496973600000,09/06/2017 02:00:00,1112,798,0.0006459279102273285388946533203125
1496977200000,09/06/2017 03:00:00,882,512,0.0006589090335182845592498779296875
1496980800000,09/06/2017 04:00:00,811,524,0.000797673943452537059783935546875
1496984400000,09/06/2017 05:00:00,770,454,0.000766723533160984516143798828125
1496988000000,09/06/2017 06:00:00,803,516,0.0008012347971089184284210205078125
1496991600000,09/06/2017 07:00:00,940,590,0.000668434076942503452301025390625
1496995200000,09/06/2017 08:00:00,1018,646,0.0006239701178856194019317626953125
1496998800000,09/06/2017 09:00:00,1210,750,0.0005126838223077356815338134765625
1497002400000,09/06/2017 10:00:00,1411,812,0.00040814070962369441986083984375
1497006000000,09/06/2017 11:00:00,1431,888,0.0004339475999586284160614013671875
1497009600000,09/06/2017 12:00:00,1476,822,0.0003775664954446256160736083984375
1497013200000,09/06/2017 13:00:00,1552,1020,0.00042373724863864481449127197265625
1497016800000,09/06/2017 14:00:00,1850,1226,0.0003584114019758999347686767578125
1497020400000,09/06/2017 15:00:00,1999,1426,0.0003570353728719055652618408203125
1497024000000,09/06/2017 16:00:00,1775,1306,0.00041475458419881761074066162109375
1497027600000,09/06/2017 17:00:00,1896,1246,0.00034679312375374138355255126953125
1497031200000,09/06/2017 18:00:00,1892,1418,0.00039633605047129094600677490234375
1497034800000,09/06/2017 19:00:00,1625,1110,0.0004206138546578586101531982421875
1497038400000,09/06/2017 20:00:00,1378,842,0.00044374036951921880245208740234375
1497042000000,09/06/2017 21:00:00,1420,902,0.0004476471222005784511566162109375
1497045600000,09/06/2017 22:00:00,1171,794,0.0005795324104838073253631591796875
1497049200000,09/06/2017 23:00:00,1212,738,0.0005028165760450065135955810546875
1497052800000,10/06/2017 00:00:00,1390,972,0.0005034417263232171535491943359375
1497056400000,10/06/2017 01:00:00,1243,832,0.0005389277939684689044952392578125
1497060000000,10/06/2017 02:00:00,1111,728,0.00059032929129898548126220703125
1497063600000,10/06/2017 03:00:00,802,406,0.0006320030079223215579986572265625
1497067200000,10/06/2017 04:00:00,611,392,0.0010517560876905918121337890625
1497070800000,10/06/2017 05:00:00,669,360,0.0008055637590587139129638671875
1497074400000,10/06/2017 06:00:00,611,398,0.001067854347638785839080810546875
1497078000000,10/06/2017 07:00:00,722,404,0.0007760843145661056041717529296875
1497081600000,10/06/2017 08:00:00,902,512,0.000629997230134904384613037109375
1497085200000,10/06/2017 09:00:00,1031,622,0.0005857259966433048248291015625
1497088800000,10/06/2017 10:00:00,1125,576,0.00045551601215265691280364990234375
1497092400000,10/06/2017 11:00:00,1037,612,0.0005696563166566193103790283203125
1497096000000,10/06/2017 12:00:00,1252,838,0.0005350352148525416851043701171875
1497099600000,10/06/2017 13:00:00,1413,868,0.00043505369103513658046722412109375
1497103200000,10/06/2017 14:00:00,1444,850,0.00040792976506054401397705078125
1497106800000,10/06/2017 15:00:00,1617,1020,0.00039034514338709414005279541015625
1497110400000,10/06/2017 16:00:00,1543,960,0.00040347900358028709888458251953125
1497114000000,10/06/2017 17:00:00,1428,862,0.0004230143385939300060272216796875
1497117600000,10/06/2017 18:00:00,1421,966,0.00047873446601442992687225341796875
1497121200000,10/06/2017 19:00:00,1195,890,0.0006237603374756872653961181640625
1497124800000,10/06/2017 20:00:00,1302,912,0.000538401887752115726470947265625
1497128400000,10/06/2017 21:00:00,1266,800,0.0004995348281227052211761474609375
1497132000000,10/06/2017 22:00:00,1088,626,0.000529317068867385387420654296875
1497135600000,10/06/2017 23:00:00,1123,718,0.0005698385648429393768310546875
1497139200000,11/06/2017 00:00:00,1192,874,0.00061563518829643726348876953125
1497142800000,11/06/2017 01:00:00,1040,702,0.0006496631540358066558837890625
1497146400000,11/06/2017 02:00:00,995,672,0.00067945360206067562103271484375
1497150000000,11/06/2017 03:00:00,814,458,0.000692070811055600643157958984375
1497153600000,11/06/2017 04:00:00,671,398,0.0008852903847582638263702392578125
1497157200000,11/06/2017 05:00:00,621,302,0.0007843748317100107669830322265625
1497160800000,11/06/2017 06:00:00,684,388,0.0008305291994474828243255615234375
1497164400000,11/06/2017 07:00:00,691,318,0.0006669603171758353710174560546875
1497168000000,11/06/2017 08:00:00,854,502,0.0006891231168992817401885986328125
1497171600000,11/06/2017 09:00:00,737,388,0.0007152970065362751483917236328125
1497175200000,11/06/2017 10:00:00,1012,596,0.0005825250409543514251708984375
1497178800000,11/06/2017 11:00:00,1158,616,0.0004597680526785552501678466796875
1497182400000,11/06/2017 12:00:00,1218,662,0.00044660145067609846591949462890625
1497186000000,11/06/2017 13:00:00,1205,712,0.00049075693823397159576416015625
1497189600000,11/06/2017 14:00:00,1404,864,0.00043862054008059203624725341796875
1497193200000,11/06/2017 15:00:00,1308,804,0.00047029755660332739353179931640625
1497196800000,11/06/2017 16:00:00,1516,1012,0.000440624542534351348876953125
1497200400000,11/06/2017 17:00:00,1584,1086,0.00043310553883202373981475830078125
1497204000000,11/06/2017 18:00:00,1648,1186,0.0004369521629996597766876220703125
1497207600000,11/06/2017 19:00:00,1570,1184,0.0004806501674465835094451904296875
1497211200000,11/06/2017 20:00:00,1405,1102,0.000558647909201681613922119140625
1497214800000,11/06/2017 21:00:00,1306,894,0.0005245463107712566852569580078125
1497218400000,11/06/2017 22:00:00,1212,636,0.00043332160566933453083038330078125
1497222000000,11/06/2017 23:00:00,1066,654,0.0005760642816312611103057861328125
1497225600000,12/06/2017 00:00:00,1045,660,0.0006049606599844992160797119140625
1497229200000,12/06/2017 01:00:00,994,658,0.0006666383123956620693206787109375
1497232800000,12/06/2017 02:00:00,1104,828,0.0006799637340009212493896484375
1497236400000,12/06/2017 03:00:00,857,550,0.0007497355691157281398773193359375
1497240000000,12/06/2017 04:00:00,738,416,0.000764838070608675479888916015625
1497243600000,12/06/2017 05:00:00,540,304,0.0010444582439959049224853515625
1497247200000,12/06/2017 06:00:00,570,232,0.000715320813469588756561279296875
1497250800000,12/06/2017 07:00:00,593,274,0.0007805022760294377803802490234375
1497254400000,12/06/2017 08:00:00,704,370,0.000747607671655714511871337890625
1497258000000,12/06/2017 09:00:00,926,538,0.0006281011155806481838226318359375
1497261600000,12/06/2017 10:00:00,1076,642,0.0005550272180698812007904052734375
1497265200000,12/06/2017 11:00:00,1452,1038,0.0004926781984977424144744873046875
1497268800000,12/06/2017 12:00:00,1524,1048,0.00045151938684284687042236328125
1497272400000,12/06/2017 13:00:00,1706,1146,0.00039398638182319700717926025390625
1497276000000,12/06/2017 14:00:00,1645,1080,0.000399352167733013629913330078125
1497279600000,12/06/2017 15:00:00,1920,1152,0.0003126628580503165721893310546875
1497283200000,12/06/2017 16:00:00,1819,1158,0.0003501724568195641040802001953125
1497286800000,12/06/2017 17:00:00,1586,1102,0.00043837839621119201183319091796875
1497290400000,12/06/2017 18:00:00,1615,1006,0.0003859418793581426143646240234375
1497294000000,12/06/2017 19:00:00,1587,1122,0.0004457719624042510986328125
1497297600000,12/06/2017 20:00:00,1547,1044,0.0004365165368653833866119384765625
1497301200000,12/06/2017 21:00:00,1632,1074,0.0004034875892102718353271484375
1497304800000,12/06/2017 22:00:00,1492,928,0.00041715890984050929546356201171875
1497308400000,12/06/2017 23:00:00,1342,804,0.00044676047400571405887603759765625
1497312000000,13/06/2017 00:00:00,1257,852,0.000539653119631111621856689453125
1497315600000,13/06/2017 01:00:00,1040,728,0.0006737247458659112453460693359375
1497319200000,13/06/2017 02:00:00,1055,636,0.0005719578475691378116607666015625
1497322800000,13/06/2017 03:00:00,967,572,0.00061233970336616039276123046875
1497326400000,13/06/2017 04:00:00,760,434,0.0007523749954998493194580078125
1497330000000,13/06/2017 05:00:00,750,384,0.000683578080497682094573974609375
1497333600000,13/06/2017 06:00:00,646,364,0.000873593031428754329681396484375
1497337200000,13/06/2017 07:00:00,780,416,0.0006846384494565427303314208984375
1497340800000,13/06/2017 08:00:00,840,390,0.000553379883058369159698486328125
1497344400000,13/06/2017 09:00:00,1061,556,0.0004943716339766979217529296875
1497348000000,13/06/2017 10:00:00,1172,708,0.00051588006317615509033203125
1497351600000,13/06/2017 11:00:00,1374,878,0.0004654116346500813961029052734375
1497355200000,13/06/2017 12:00:00,1493,830,0.00037260566023178398609161376953125
1497358800000,13/06/2017 13:00:00,1576,892,0.00035935864434577524662017822265625
1497362400000,13/06/2017 14:00:00,1669,980,0.000352025148458778858184814453125
1497366000000,13/06/2017 15:00:00,1832,1224,0.00036489474587142467498779296875
1497369600000,13/06/2017 16:00:00,1940,1366,0.00036313754389993846416473388671875
1497373200000,13/06/2017 17:00:00,1751,1104,0.00036028391332365572452545166015625
1497376800000,13/06/2017 18:00:00,1789,1214,0.00037952538696117699146270751953125
1497380400000,13/06/2017 19:00:00,1821,1310,0.000395266455598175525665283203125
1497384000000,13/06/2017 20:00:00,1541,1050,0.00044245176832191646099090576171875
1497387600000,13/06/2017 21:00:00,1393,962,0.0004961176891811192035675048828125
1497391200000,13/06/2017 22:00:00,1492,974,0.0004378370358608663082122802734375
1497394800000,13/06/2017 23:00:00,1341,984,0.0005475975922308862209320068359375
1497398400000,14/06/2017 00:00:00,1377,916,0.000483440584503114223480224609375
1497402000000,14/06/2017 01:00:00,1223,810,0.0005419850931502878665924072265625
